Freq.	V(vo)	V(vo1)
5.00034534976960e+01	(-1.46964490619637e+02dB,-9.03718687464706e+01°)	(-1.46931782509368e+02dB,-9.04262462492463e+01°)
5.01187233627254e+01	(-1.46904489867793e+02dB,-9.03726681716058e+01°)	(-1.46871781780441e+02dB,-9.04269020880825e+01°)
5.02342589522369e+01	(-1.46844489112469e+02dB,-9.03734695727598e+01°)	(-1.46811781047868e+02dB,-9.04275601904769e+01°)
5.03500608787886e+01	(-1.46784488353651e+02dB,-9.03742729541827e+01°)	(-1.46751780311632e+02dB,-9.04282205599782e+01°)
5.04661297563510e+01	(-1.46724487591321e+02dB,-9.03750783201351e+01°)	(-1.46691779571719e+02dB,-9.04288831999583e+01°)
5.05824662003096e+01	(-1.46664486825463e+02dB,-9.03758856748882e+01°)	(-1.46631778828113e+02dB,-9.04295481140299e+01°)
5.06990708274686e+01	(-1.46604486056062e+02dB,-9.03766950227237e+01°)	(-1.46571778080797e+02dB,-9.04302153056614e+01°)
5.08159442560542e+01	(-1.46544485283101e+02dB,-9.03775063679338e+01°)	(-1.46511777329757e+02dB,-9.04308847784457e+01°)
5.09330871057177e+01	(-1.46484484506563e+02dB,-9.03783197148215e+01°)	(-1.46451776574976e+02dB,-9.04315565359086e+01°)
5.10504999975388e+01	(-1.46424483726432e+02dB,-9.03791350677003e+01°)	(-1.46391775816437e+02dB,-9.04322305816199e+01°)
5.11681835540289e+01	(-1.46364482942692e+02dB,-9.03799524308943e+01°)	(-1.46331775054126e+02dB,-9.04329069191429e+01°)
5.12861383991346e+01	(-1.46304482155325e+02dB,-9.03807718087384e+01°)	(-1.46271774288025e+02dB,-9.04335855520741e+01°)
5.14043651582407e+01	(-1.46244481364316e+02dB,-9.03815932055780e+01°)	(-1.46211773518119e+02dB,-9.04342664840027e+01°)
5.15228644581738e+01	(-1.46184480569647e+02dB,-9.03824166257694e+01°)	(-1.46151772744391e+02dB,-9.04349497185357e+01°)
5.16416369272052e+01	(-1.46124479771302e+02dB,-9.03832420736795e+01°)	(-1.46091771966825e+02dB,-9.04356352593032e+01°)
5.17606831950549e+01	(-1.46064478969263e+02dB,-9.03840695536860e+01°)	(-1.46031771185405e+02dB,-9.04363231099557e+01°)
5.18800038928942e+01	(-1.46004478163514e+02dB,-9.03848990701775e+01°)	(-1.45971770400113e+02dB,-9.04370132741201e+01°)
5.19995996533497e+01	(-1.45944477354038e+02dB,-9.03857306275532e+01°)	(-1.45911769610933e+02dB,-9.04377057554835e+01°)
5.21194711105061e+01	(-1.45884476540816e+02dB,-9.03865642302234e+01°)	(-1.45851768817849e+02dB,-9.04384005577183e+01°)
5.22396188999100e+01	(-1.45824475723833e+02dB,-9.03873998826089e+01°)	(-1.45791768020843e+02dB,-9.04390976844792e+01°)
5.23600436585731e+01	(-1.45764474903071e+02dB,-9.03882375891416e+01°)	(-1.45731767219899e+02dB,-9.04397971394524e+01°)
5.24807460249753e+01	(-1.45704474078512e+02dB,-9.03890773542644e+01°)	(-1.45671766414999e+02dB,-9.04404989263939e+01°)
5.26017266390687e+01	(-1.45644473250139e+02dB,-9.03899191824308e+01°)	(-1.45611765606127e+02dB,-9.04412030490167e+01°)
5.27229861422803e+01	(-1.45584472417934e+02dB,-9.03907630781056e+01°)	(-1.45551764793266e+02dB,-9.04419095109946e+01°)
5.28445251775161e+01	(-1.45524471581880e+02dB,-9.03916090457643e+01°)	(-1.45491763976397e+02dB,-9.04426183161878e+01°)
5.29663443891638e+01	(-1.45464470741959e+02dB,-9.03924570898935e+01°)	(-1.45431763155505e+02dB,-9.04433294682537e+01°)
5.30884444230968e+01	(-1.45404469898153e+02dB,-9.03933072149909e+01°)	(-1.45371762330571e+02dB,-9.04440429710083e+01°)
5.32108259266774e+01	(-1.45344469050444e+02dB,-9.03941594255652e+01°)	(-1.45311761501578e+02dB,-9.04447588282288e+01°)
5.33334895487601e+01	(-1.45284468198814e+02dB,-9.03950137261359e+01°)	(-1.45251760668508e+02dB,-9.04454770437069e+01°)
5.34564359396951e+01	(-1.45224467343246e+02dB,-9.03958701212341e+01°)	(-1.45191759831344e+02dB,-9.04461976212833e+01°)
5.35796657513321e+01	(-1.45164466483720e+02dB,-9.03967286154016e+01°)	(-1.45131758990068e+02dB,-9.04469205647313e+01°)
5.37031796370232e+01	(-1.45104465620220e+02dB,-9.03975892131914e+01°)	(-1.45071758144662e+02dB,-9.04476458779297e+01°)
5.38269782516268e+01	(-1.45044464752725e+02dB,-9.03984519191679e+01°)	(-1.45011757295108e+02dB,-9.04483735646501e+01°)
5.39510622515107e+01	(-1.44984463881219e+02dB,-9.03993167379064e+01°)	(-1.44951756441389e+02dB,-9.04491036288629e+01°)
5.40754322945560e+01	(-1.44924463005683e+02dB,-9.04001836739936e+01°)	(-1.44891755583485e+02dB,-9.04498360743707e+01°)
5.42000890401603e+01	(-1.44864462126097e+02dB,-9.04010527320273e+01°)	(-1.44831754721380e+02dB,-9.04505709050597e+01°)
5.43250331492412e+01	(-1.44804461242444e+02dB,-9.04019239166168e+01°)	(-1.44771753855053e+02dB,-9.04513081248163e+01°)
5.44502652842400e+01	(-1.44744460354705e+02dB,-9.04027972323823e+01°)	(-1.44711752984489e+02dB,-9.04520477376292e+01°)
5.45757861091250e+01	(-1.44684459462860e+02dB,-9.04036726839557e+01°)	(-1.44651752109666e+02dB,-9.04527897473404e+01°)
5.47015962893951e+01	(-1.44624458566891e+02dB,-9.04045502759799e+01°)	(-1.44591751230568e+02dB,-9.04535341579033e+01°)
5.48276964920833e+01	(-1.44564457666780e+02dB,-9.04054300131095e+01°)	(-1.44531750347176e+02dB,-9.04542809732827e+01°)
5.49540873857603e+01	(-1.44504456762506e+02dB,-9.04063119000102e+01°)	(-1.44471749459470e+02dB,-9.04550301973800e+01°)
5.50807696405382e+01	(-1.44444455854050e+02dB,-9.04071959413592e+01°)	(-1.44411748567433e+02dB,-9.04557818342785e+01°)
5.52077439280736e+01	(-1.44384454941394e+02dB,-9.04080821418452e+01°)	(-1.44351747671044e+02dB,-9.04565358878950e+01°)
5.53350109215715e+01	(-1.44324454024518e+02dB,-9.04089705061683e+01°)	(-1.44291746770285e+02dB,-9.04572923622220e+01°)
5.54625712957889e+01	(-1.44264453103402e+02dB,-9.04098610390401e+01°)	(-1.44231745865138e+02dB,-9.04580512613025e+01°)
5.55904257270382e+01	(-1.44204452178028e+02dB,-9.04107537451836e+01°)	(-1.44171744955582e+02dB,-9.04588125891264e+01°)
5.57185748931908e+01	(-1.44144451248375e+02dB,-9.04116486293335e+01°)	(-1.44111744041598e+02dB,-9.04595763497883e+01°)
5.58470194736809e+01	(-1.44084450314423e+02dB,-9.04125456962359e+01°)	(-1.44051743123168e+02dB,-9.04603425472559e+01°)
5.59757601495088e+01	(-1.44024449376154e+02dB,-9.04134449506487e+01°)	(-1.43991742200271e+02dB,-9.04611111857059e+01°)
5.61047976032449e+01	(-1.43964448433546e+02dB,-9.04143463973413e+01°)	(-1.43931741272888e+02dB,-9.04618822690904e+01°)
5.62341325190327e+01	(-1.43904447486580e+02dB,-9.04152500410946e+01°)	(-1.43871740341000e+02dB,-9.04626558015935e+01°)
5.63637655825932e+01	(-1.43844446535237e+02dB,-9.04161558867013e+01°)	(-1.43811739404586e+02dB,-9.04634317872554e+01°)
5.64936974812280e+01	(-1.43784445579495e+02dB,-9.04170639389658e+01°)	(-1.43751738463627e+02dB,-9.04642102302619e+01°)
5.66239289038231e+01	(-1.43724444619334e+02dB,-9.04179742027042e+01°)	(-1.43691737518102e+02dB,-9.04649911346576e+01°)
5.67544605408525e+01	(-1.43664443654734e+02dB,-9.04188866827442e+01°)	(-1.43631736567993e+02dB,-9.04657745046482e+01°)
5.68852930843819e+01	(-1.43604442685675e+02dB,-9.04198013839254e+01°)	(-1.43571735613278e+02dB,-9.04665603443542e+01°)
5.70164272280725e+01	(-1.43544441712137e+02dB,-9.04207183110992e+01°)	(-1.43511734653937e+02dB,-9.04673486579781e+01°)
5.71478636671844e+01	(-1.43484440734097e+02dB,-9.04216374691288e+01°)	(-1.43451733689950e+02dB,-9.04681394496575e+01°)
5.72796030985806e+01	(-1.43424439751536e+02dB,-9.04225588628892e+01°)	(-1.43391732721296e+02dB,-9.04689327236506e+01°)
5.74116462207305e+01	(-1.43364438764433e+02dB,-9.04234824972672e+01°)	(-1.43331731747956e+02dB,-9.04697284840956e+01°)
5.75439937337134e+01	(-1.43304437772767e+02dB,-9.04244083771616e+01°)	(-1.43271730769908e+02dB,-9.04705267352396e+01°)
5.76766463392228e+01	(-1.43244436776517e+02dB,-9.04253365074831e+01°)	(-1.43211729787131e+02dB,-9.04713274813202e+01°)
5.78096047405695e+01	(-1.43184435775662e+02dB,-9.04262668931544e+01°)	(-1.43151728799606e+02dB,-9.04721307265559e+01°)
5.79428696426858e+01	(-1.43124434770180e+02dB,-9.04271995391100e+01°)	(-1.43091727807310e+02dB,-9.04729364752937e+01°)
5.80764417521289e+01	(-1.43064433760050e+02dB,-9.04281344502965e+01°)	(-1.43031726810222e+02dB,-9.04737447317017e+01°)
5.82103217770848e+01	(-1.43004432745251e+02dB,-9.04290716316726e+01°)	(-1.42971725808323e+02dB,-9.04745555001189e+01°)
5.83445104273721e+01	(-1.42944431725761e+02dB,-9.04300110882089e+01°)	(-1.42911724801590e+02dB,-9.04753687848312e+01°)
5.84790084144457e+01	(-1.42884430701559e+02dB,-9.04309528248882e+01°)	(-1.42851723790001e+02dB,-9.04761845901811e+01°)
5.86138164514005e+01	(-1.42824429672623e+02dB,-9.04318968467052e+01°)	(-1.42791722773537e+02dB,-9.04770029204802e+01°)
5.87489352529753e+01	(-1.42764428638930e+02dB,-9.04328431586671e+01°)	(-1.42731721752174e+02dB,-9.04778237800626e+01°)
5.88843655355565e+01	(-1.42704427600460e+02dB,-9.04337917657928e+01°)	(-1.42671720725891e+02dB,-9.04786471732835e+01°)
5.90201080171821e+01	(-1.42644426557190e+02dB,-9.04347426731138e+01°)	(-1.42611719694667e+02dB,-9.04794731044939e+01°)
5.91561634175450e+01	(-1.42584425509098e+02dB,-9.04356958856735e+01°)	(-1.42551718658480e+02dB,-9.04803015780972e+01°)
5.92925324579976e+01	(-1.42524424456162e+02dB,-9.04366514085277e+01°)	(-1.42491717617308e+02dB,-9.04811325984780e+01°)
5.94292158615549e+01	(-1.42464423398359e+02dB,-9.04376092467443e+01°)	(-1.42431716571128e+02dB,-9.04819661700569e+01°)
5.95662143528986e+01	(-1.42404422335668e+02dB,-9.04385694054039e+01°)	(-1.42371715519918e+02dB,-9.04828022972654e+01°)
5.97035286583813e+01	(-1.42344421268064e+02dB,-9.04395318895988e+01°)	(-1.42311714463657e+02dB,-9.04836409844918e+01°)
5.98411595060295e+01	(-1.42284420195527e+02dB,-9.04404967044342e+01°)	(-1.42251713402322e+02dB,-9.04844822362148e+01°)
5.99791076255485e+01	(-1.42224419118032e+02dB,-9.04414638550272e+01°)	(-1.42191712335889e+02dB,-9.04853260569204e+01°)
6.01173737483254e+01	(-1.42164418035558e+02dB,-9.04424333465078e+01°)	(-1.42131711264338e+02dB,-9.04861724510519e+01°)
6.02559586074333e+01	(-1.42104416948081e+02dB,-9.04434051840179e+01°)	(-1.42071710187644e+02dB,-9.04870214230746e+01°)
6.03948629376355e+01	(-1.42044415855578e+02dB,-9.04443793727123e+01°)	(-1.42011709105785e+02dB,-9.04878729775472e+01°)
6.05340874753889e+01	(-1.41984414758027e+02dB,-9.04453559177581e+01°)	(-1.41951708018738e+02dB,-9.04887271189457e+01°)
6.06736329588481e+01	(-1.41924413655403e+02dB,-9.04463348243347e+01°)	(-1.41891706926480e+02dB,-9.04895838518277e+01°)
6.08135001278693e+01	(-1.41864412547683e+02dB,-9.04473160976344e+01°)	(-1.41831705828989e+02dB,-9.04904431807213e+01°)
6.09536897240144e+01	(-1.41804411434844e+02dB,-9.04482997428618e+01°)	(-1.41771704726239e+02dB,-9.04913051102229e+01°)
6.10942024905547e+01	(-1.41744410316862e+02dB,-9.04492857652344e+01°)	(-1.41711703618209e+02dB,-9.04921696448304e+01°)
6.12350391724748e+01	(-1.41684409193714e+02dB,-9.04502741699818e+01°)	(-1.41651702504875e+02dB,-9.04930367891869e+01°)
6.13762005164769e+01	(-1.41624408065376e+02dB,-9.04512649623467e+01°)	(-1.41591701386213e+02dB,-9.04939065478576e+01°)
6.15176872709843e+01	(-1.41564406931823e+02dB,-9.04522581475843e+01°)	(-1.41531700262199e+02dB,-9.04947789255023e+01°)
6.16595001861457e+01	(-1.41504405793033e+02dB,-9.04532537309626e+01°)	(-1.41471699132810e+02dB,-9.04956539267161e+01°)
6.18016400138391e+01	(-1.41444404648980e+02dB,-9.04542517177621e+01°)	(-1.41411697998021e+02dB,-9.04965315561001e+01°)
6.19441075076756e+01	(-1.41384403499640e+02dB,-9.04552521132763e+01°)	(-1.41351696857809e+02dB,-9.04974118184096e+01°)
6.20869034230038e+01	(-1.41324402344989e+02dB,-9.04562549228115e+01°)	(-1.41291695712149e+02dB,-9.04982947182474e+01°)
6.22300285169134e+01	(-1.41264401185002e+02dB,-9.04572601516865e+01°)	(-1.41231694561017e+02dB,-9.04991802603007e+01°)
6.23734835482394e+01	(-1.41204400019656e+02dB,-9.04582678052333e+01°)	(-1.41171693404389e+02dB,-9.05000684492739e+01°)
6.25172692775660e+01	(-1.41144398848924e+02dB,-9.04592778887966e+01°)	(-1.41111692242240e+02dB,-9.05009592898588e+01°)
6.26613864672309e+01	(-1.41084397672783e+02dB,-9.04602904077340e+01°)	(-1.41051691074545e+02dB,-9.05018527868196e+01°)
6.28058358813292e+01	(-1.41024396491208e+02dB,-9.04613053674160e+01°)	(-1.40991689901280e+02dB,-9.05027489448724e+01°)
6.29506182857171e+01	(-1.40964395304172e+02dB,-9.04623227732262e+01°)	(-1.40931688722420e+02dB,-9.05036477687712e+01°)
6.30957344480167e+01	(-1.40904394111652e+02dB,-9.04633426305611e+01°)	(-1.40871687537939e+02dB,-9.05045492632847e+01°)
6.32411851376193e+01	(-1.40844392913621e+02dB,-9.04643649448302e+01°)	(-1.40811686347813e+02dB,-9.05054534331991e+01°)
6.33869711256901e+01	(-1.40784391710055e+02dB,-9.04653897214559e+01°)	(-1.40751685152017e+02dB,-9.05063602833408e+01°)
6.35330931851717e+01	(-1.40724390500928e+02dB,-9.04664169658740e+01°)	(-1.40691683950524e+02dB,-9.05072698184583e+01°)
6.36795520907889e+01	(-1.40664389286214e+02dB,-9.04674466835332e+01°)	(-1.40631682743311e+02dB,-9.05081820433493e+01°)
6.38263486190522e+01	(-1.40604388065888e+02dB,-9.04684788798952e+01°)	(-1.40571681530350e+02dB,-9.05090969629859e+01°)
6.39734835482621e+01	(-1.40544386839923e+02dB,-9.04695135604352e+01°)	(-1.40511680311616e+02dB,-9.05100145821289e+01°)
6.41209576585135e+01	(-1.40484385608294e+02dB,-9.04705507306413e+01°)	(-1.40451679087084e+02dB,-9.05109349056663e+01°)
6.42687717316993e+01	(-1.40424384370974e+02dB,-9.04715903960150e+01°)	(-1.40391677856727e+02dB,-9.05118579384335e+01°)
6.44169265515150e+01	(-1.40364383127938e+02dB,-9.04726325620708e+01°)	(-1.40331676620519e+02dB,-9.05127836854156e+01°)
6.45654229034628e+01	(-1.40304381879158e+02dB,-9.04736772343367e+01°)	(-1.40271675378435e+02dB,-9.05137121514770e+01°)
6.47142615748556e+01	(-1.40244380624609e+02dB,-9.04747244183540e+01°)	(-1.40211674130447e+02dB,-9.05146433415019e+01°)
6.48634433548211e+01	(-1.40184379364264e+02dB,-9.04757741196772e+01°)	(-1.40151672876530e+02dB,-9.05155772604831e+01°)
6.50129690343063e+01	(-1.40124378098095e+02dB,-9.04768263438743e+01°)	(-1.40091671616656e+02dB,-9.05165139133604e+01°)
6.51628394060815e+01	(-1.40064376826077e+02dB,-9.04778810965266e+01°)	(-1.40031670350799e+02dB,-9.05174533051171e+01°)
6.53130552647445e+01	(-1.40004375548182e+02dB,-9.04789383832289e+01°)	(-1.39971669078933e+02dB,-9.05183954407141e+01°)
6.54636174067247e+01	(-1.39944374264384e+02dB,-9.04799982095893e+01°)	(-1.39911667801029e+02dB,-9.05193403251568e+01°)
6.56145266302878e+01	(-1.39884372974654e+02dB,-9.04810605812296e+01°)	(-1.39851666517062e+02dB,-9.05202879634599e+01°)
6.57657837355393e+01	(-1.39824371678965e+02dB,-9.04821255037849e+01°)	(-1.39791665227003e+02dB,-9.05212383606364e+01°)
6.59173895244294e+01	(-1.39764370377291e+02dB,-9.04831929829040e+01°)	(-1.39731663930826e+02dB,-9.05221915217385e+01°)
6.60693448007568e+01	(-1.39704369069603e+02dB,-9.04842630242493e+01°)	(-1.39671662628503e+02dB,-9.05231474518625e+01°)
6.62216503701734e+01	(-1.39644367755874e+02dB,-9.04853356334966e+01°)	(-1.39611661320006e+02dB,-9.05241061560014e+01°)
6.63743070401881e+01	(-1.39584366436076e+02dB,-9.04864108163355e+01°)	(-1.39551660005307e+02dB,-9.05250676392655e+01°)
6.65273156201713e+01	(-1.39524365110180e+02dB,-9.04874885784692e+01°)	(-1.39491658684380e+02dB,-9.05260319067943e+01°)
6.66806769213594e+01	(-1.39464363778159e+02dB,-9.04885689256147e+01°)	(-1.39431657357195e+02dB,-9.05269989636811e+01°)
6.68343917568586e+01	(-1.39404362439985e+02dB,-9.04896518635025e+01°)	(-1.39371656023724e+02dB,-9.05279688150379e+01°)
6.69884609416498e+01	(-1.39344361095629e+02dB,-9.04907373978771e+01°)	(-1.39311654683940e+02dB,-9.05289414660517e+01°)
6.71428852925924e+01	(-1.39284359745062e+02dB,-9.04918255344966e+01°)	(-1.39251653337814e+02dB,-9.05299169218032e+01°)
6.72976656284289e+01	(-1.39224358388257e+02dB,-9.04929162791330e+01°)	(-1.39191651985317e+02dB,-9.05308951875790e+01°)
6.74528027697893e+01	(-1.39164357025183e+02dB,-9.04940096375722e+01°)	(-1.39131650626420e+02dB,-9.05318762684624e+01°)
6.76082975391953e+01	(-1.39104355655813e+02dB,-9.04951056156140e+01°)	(-1.39071649261095e+02dB,-9.05328601697055e+01°)
6.77641507610646e+01	(-1.39044354280117e+02dB,-9.04962042190718e+01°)	(-1.39011647889313e+02dB,-9.05338468965550e+01°)
6.79203632617156e+01	(-1.38984352898066e+02dB,-9.04973054537733e+01°)	(-1.38951646511045e+02dB,-9.05348364541993e+01°)
6.80769358693712e+01	(-1.38924351509631e+02dB,-9.04984093255600e+01°)	(-1.38891645126261e+02dB,-9.05358288478907e+01°)
6.82338694141640e+01	(-1.38864350114782e+02dB,-9.04995158402875e+01°)	(-1.38831643734933e+02dB,-9.05368240829193e+01°)
6.83911647281400e+01	(-1.38804348713489e+02dB,-9.05006250038253e+01°)	(-1.38771642337030e+02dB,-9.05378221645371e+01°)
6.85488226452632e+01	(-1.38744347305724e+02dB,-9.05017368220570e+01°)	(-1.38711640932523e+02dB,-9.05388230980570e+01°)
6.87068440014203e+01	(-1.38684345891455e+02dB,-9.05028513008805e+01°)	(-1.38651639521382e+02dB,-9.05398268887996e+01°)
6.88652296344247e+01	(-1.38624344470654e+02dB,-9.05039684462075e+01°)	(-1.38591638103577e+02dB,-9.05408335420943e+01°)
6.90239803840212e+01	(-1.38564343043290e+02dB,-9.05050882639641e+01°)	(-1.38531636679078e+02dB,-9.05418430632276e+01°)
6.91830970918907e+01	(-1.38504341609332e+02dB,-9.05062107600904e+01°)	(-1.38471635247856e+02dB,-9.05428554576112e+01°)
6.93425806016539e+01	(-1.38444340168751e+02dB,-9.05073359405410e+01°)	(-1.38411633809879e+02dB,-9.05438707305794e+01°)
6.95024317588767e+01	(-1.38384338721516e+02dB,-9.05084638112844e+01°)	(-1.38351632365117e+02dB,-9.05448888875164e+01°)
6.96626514110739e+01	(-1.38324337267595e+02dB,-9.05095943783037e+01°)	(-1.38291630913539e+02dB,-9.05459099338752e+01°)
6.98232404077141e+01	(-1.38264335806959e+02dB,-9.05107276475961e+01°)	(-1.38231629455116e+02dB,-9.05469338750000e+01°)
6.99841996002243e+01	(-1.38204334339576e+02dB,-9.05118636251733e+01°)	(-1.38171627989815e+02dB,-9.05479607163993e+01°)
7.01455298419941e+01	(-1.38144332865415e+02dB,-9.05130023170612e+01°)	(-1.38111626517605e+02dB,-9.05489904634504e+01°)
7.03072319883803e+01	(-1.38084331384445e+02dB,-9.05141437293004e+01°)	(-1.38051625038456e+02dB,-9.05500231216757e+01°)
7.04693068967116e+01	(-1.38024329896634e+02dB,-9.05152878679456e+01°)	(-1.37991623552336e+02dB,-9.05510586964965e+01°)
7.06317554262931e+01	(-1.37964328401951e+02dB,-9.05164347390662e+01°)	(-1.37931622059214e+02dB,-9.05520971934512e+01°)
7.07945784384107e+01	(-1.37904326900364e+02dB,-9.05175843487461e+01°)	(-1.37871620559057e+02dB,-9.05531386180041e+01°)
7.09577767963358e+01	(-1.37844325391841e+02dB,-9.05187367030837e+01°)	(-1.37811619051834e+02dB,-9.05541829757325e+01°)
7.11213513653298e+01	(-1.37784323876351e+02dB,-9.05198918081919e+01°)	(-1.37751617537514e+02dB,-9.05552302721481e+01°)
7.12853030126488e+01	(-1.37724322353861e+02dB,-9.05210496701984e+01°)	(-1.37691616016063e+02dB,-9.05562805128209e+01°)
7.14496326075482e+01	(-1.37664320824339e+02dB,-9.05222102952453e+01°)	(-1.37631614487450e+02dB,-9.05573337032946e+01°)
7.16143410212871e+01	(-1.37604319287752e+02dB,-9.05233736894896e+01°)	(-1.37571612951643e+02dB,-9.05583898491904e+01°)
7.17794291271330e+01	(-1.37544317744069e+02dB,-9.05245398591028e+01°)	(-1.37511611408608e+02dB,-9.05594489560734e+01°)
7.19448978003668e+01	(-1.37484316193255e+02dB,-9.05257088102713e+01°)	(-1.37451609858313e+02dB,-9.05605110295914e+01°)
7.21107479182868e+01	(-1.37424314635278e+02dB,-9.05268805491962e+01°)	(-1.37391608300725e+02dB,-9.05615760753960e+01°)
7.22769803602138e+01	(-1.37364313070106e+02dB,-9.05280550820934e+01°)	(-1.37331606735811e+02dB,-9.05626440990662e+01°)
7.24435960074958e+01	(-1.37304311497704e+02dB,-9.05292324151936e+01°)	(-1.37271605163538e+02dB,-9.05637151063617e+01°)
7.26105957435123e+01	(-1.37244309918041e+02dB,-9.05304125547426e+01°)	(-1.37211603583873e+02dB,-9.05647891029022e+01°)
7.27779804536792e+01	(-1.37184308331081e+02dB,-9.05315955070007e+01°)	(-1.37151601996781e+02dB,-9.05658660943908e+01°)
7.29457510254536e+01	(-1.37124306736792e+02dB,-9.05327812782436e+01°)	(-1.37091600402230e+02dB,-9.05669460865186e+01°)
7.31139083483385e+01	(-1.37064305135139e+02dB,-9.05339698747615e+01°)	(-1.37031598800185e+02dB,-9.05680290851013e+01°)
7.32824533138871e+01	(-1.37004303526089e+02dB,-9.05351613028599e+01°)	(-1.36971597190613e+02dB,-9.05691150957918e+01°)
7.34513868157082e+01	(-1.36944301909607e+02dB,-9.05363555688594e+01°)	(-1.36911595573479e+02dB,-9.05702041244142e+01°)
7.36207097494703e+01	(-1.36884300285660e+02dB,-9.05375526790955e+01°)	(-1.36851593948749e+02dB,-9.05712961767202e+01°)
7.37904230129068e+01	(-1.36824298654213e+02dB,-9.05387526399188e+01°)	(-1.36791592316389e+02dB,-9.05723912584835e+01°)
